FLIR_ID_Year,FLIR_ID,site,date,year,time,survey_time,photo_type,determined_usage,water,air_temperature_c,humidity,microhabitat_type,distance_from_object_m,meter_marker,marker_number,direction,record_id,latitude.x,longitude.x,latitude.y,longitude.y,observer,FLIR_ID_Date,Notes
FLIR1107_2024,FLIR1107,RV Pond,5/6/24,4541,22:48,Night,microhabitat,good,n,7.8,65.7,Emergent Vegetation (Higher than 1m),1.9,NA,2,NA,2a024604-20bc-46da-abf4-a107b1b0beef,41.69188629,-80.50101388,41.69199583,-80.50101033,Brandon Hoenig,FLIR1107_2024-05,
FLIR1109_2024,FLIR1109,RV Pond,5/6/24,4541,22:49,Night,microhabitat,good,y,7.8,65.7,Wet ground,1.9,NA,3,NA,2a024604-20bc-46da-abf4-a107b1b0beef,41.69193392,-80.5010156,41.69199583,-80.50101033,Brandon Hoenig,FLIR1109_2024-05,
FLIR1111_2024,FLIR1111,RV Pond,5/6/24,4541,22:50,Night,microhabitat,good,y,7.8,65.7,Water,1.91,NA,4,NA,2a024604-20bc-46da-abf4-a107b1b0beef,41.69193095,-80.50099113,41.69199583,-80.50101033,Brandon Hoenig,FLIR1111_2024-05,
FLIR1113_2024,FLIR1113,RV Pond,5/6/24,4541,22:50,Night,microhabitat,good,n,7.8,65.7,Dry ground,2.14,NA,5,NA,2a024604-20bc-46da-abf4-a107b1b0beef,41.69193609,-80.50097541,41.69199583,-80.50101033,Brandon Hoenig,FLIR1113_2024-05,
FLIR1003_2024,FLIR1003,Wood Lab Pond,4/13/24,4539,20:55,Night,microhabitat,good,n ,11.8,64.3,Water,1.36,NA,3,NA,c6c5207a-49cf-4300-90e9-5e7977709a07,41.64205867,-80.428931,41.64187508,-80.42887397,Myah Madril,FLIR1003_2024-04,
FLIR1005_2024,FLIR1005,Wood Lab Pond,4/13/24,4539,20:55,Night,microhabitat,good,n,11.8,64.3,Leaf litter,1.17,NA,3,NA,c6c5207a-49cf-4300-90e9-5e7977709a07,41.64202852,-80.42894996,41.64187508,-80.42887397,Myah Madril,FLIR1005_2024-04,
FLIR1007_2024,FLIR1007,Wood Lab Pond,4/13/24,4539,20:55,Night,microhabitat,good,n,11.8,64.3,Emergent Vegetation (Lower than 1m),1.36,NA,3,NA,c6c5207a-49cf-4300-90e9-5e7977709a07,41.64205156,-80.42887033,41.64187508,-80.42887397,Myah Madril,FLIR1007_2024-04,
FLIR0903_2024,FLIR0903,Phelps Pond,3/15/24,4536,22:13,Night,microhabitat,good,n,6,73,Water,2.02,NA,1,NA,bc5d0ffa-4fea-4363-ae31-a601a8365431,41.6908519,-80.51272627,41.69108344,-80.51258634,Myah Madril,FLIR0903_2024-03,
FLIR0905_2024,FLIR0905,Phelps Pond,3/15/24,4536,22:14,Night,microhabitat,good,n,6,73,Tree/Log/Bush (Higher than 1m),1.62,NA,2,NA,bc5d0ffa-4fea-4363-ae31-a601a8365431,41.69089495,-80.51282621,41.69108344,-80.51258634,Myah Madril,FLIR0905_2024-03,
FLIR0907_2024,FLIR0907,Phelps Pond,3/15/24,4536,22:15,Night,microhabitat,good,n,6,73,Wet ground,1.55,NA,3,NA,bc5d0ffa-4fea-4363-ae31-a601a8365431,41.69084447,-80.51261405,41.69108344,-80.51258634,Myah Madril,FLIR0907_2024-03,
FLIR3085_2024,FLIR3085,RV Pond,10/13/24,4557,23:46,Night,microhabitat,no image,NA,13.9,85.3,Water,1.63,NA,10,NA,ef024efb-1622-4209-9e15-e879c53f158d,41.69179579,-80.50106513,41.69092315,-80.49966161,Rachel Verdi,FLIR3085_2024-10,
FLIR3089_2024,FLIR3089,RV Pond,10/13/24,4557,23:47,Night,microhabitat,no image,NA,13.9,85.3,Wet ground,1.76,NA,10,NA,ef024efb-1622-4209-9e15-e879c53f158d,41.69179943,-80.50104368,41.69092315,-80.49966161,Rachel Verdi,FLIR3089_2024-10,
FLIR3091_2024,FLIR3091,RV Pond,10/13/24,4557,23:47,Night,microhabitat,no image,NA,13.9,85.3,Emergent Vegetation (Lower than 1m),1.47,NA,10,NA,ef024efb-1622-4209-9e15-e879c53f158d,41.69181572,-80.50105337,41.69092315,-80.49966161,Rachel Verdi,FLIR3091_2024-10,
FLIR2965_2024,FLIR2965,Tuttle Pond,10/12/24,4557,21:36,Night,microhabitat,no image,NA,17.9,61.2,Wet ground,1.52,NA,0,NA,3bbc4faf-5d00-4041-b709-ecbf8e0674ea,41.63877398,-80.49566984,41.63844628,-80.49567626,Rachel Verdi,FLIR2965_2024-10,
FLIR2967_2024,FLIR2967,Tuttle Pond,10/12/24,4557,21:37,Night,microhabitat,no image,NA,17.9,61.2,Water,1.53,NA,0,NA,3bbc4faf-5d00-4041-b709-ecbf8e0674ea,41.63879871,-80.49564048,41.63844628,-80.49567626,Rachel Verdi,FLIR2967_2024-10,
FLIR2969_2024,FLIR2969,Tuttle Pond,10/12/24,4557,21:37,Night,microhabitat,no image,NA,17.9,61.2,Tree/Log/Bush (Lower than 1m),1.44,NA,0,NA,3bbc4faf-5d00-4041-b709-ecbf8e0674ea,41.63879517,-80.49565302,41.63844628,-80.49567626,Rachel Verdi,FLIR2969_2024-10,
FLIR2767_2024,FLIR2767,Tryon-Weber,10/9/24,4557,22:00,Night,microhabitat,no image,NA,12.2,63.7,Wet ground,1.46,NA,0,NA,eb6c59ce-e746-4468-a9d4-74cdc319f882,41.5923705,-80.35678013,41.59276154,-80.35661187,Rachel Verdi,FLIR2767_2024-10,
FLIR2769_2024,FLIR2769,Tryon-Weber,10/9/24,4557,22:01,Night,microhabitat,no image,NA,12.2,63.7,Water,1.42,NA,0,NA,eb6c59ce-e746-4468-a9d4-74cdc319f882,41.59248533,-80.35674272,41.59276154,-80.35661187,Rachel Verdi,FLIR2769_2024-10,
FLIR2773_2024,FLIR2773,Tryon-Weber,10/9/24,4557,22:01,Night,microhabitat,no image,NA,12.2,63.7,Tree/Log/Bush (Lower than 1m),1.7,NA,0,NA,eb6c59ce-e746-4468-a9d4-74cdc319f882,41.59237024,-80.35660897,41.59276154,-80.35661187,Rachel Verdi,FLIR2773_2024-10,
FLIR2775_2024,FLIR2775,Tryon-Weber,10/9/24,4557,22:02,Night,microhabitat,no image,NA,12.2,63.7,Leaf litter,1.72,NA,0,NA,eb6c59ce-e746-4468-a9d4-74cdc319f882,41.59240217,-80.3567066,41.59276154,-80.35661187,Rachel Verdi,FLIR2775_2024-10,
FLIR2757_2024,FLIR2757,Vorisek Pond,10/8/24,4557,23:51,Night,microhabitat,no image,NA,10.3,72.4,Dry ground,1.52,NA,0,NA,47f8225d-dee7-4733-8a30-77e127a94aa1,41.71231229,-80.39136234,41.71215523,-80.3913457,Rachel Verdi,FLIR2757_2024-10,
FLIR2759_2024,FLIR2759,Vorisek Pond,10/8/24,4557,23:52,Night,microhabitat,no image,NA,10.3,72.4,Water,1.54,NA,0,NA,47f8225d-dee7-4733-8a30-77e127a94aa1,41.71217175,-80.39138237,41.71215523,-80.3913457,Rachel Verdi,FLIR2759_2024-10,
FLIR2763_2024,FLIR2763,Vorisek Pond,10/8/24,4557,23:52,Night,microhabitat,no image,NA,10.3,72.4,Emergent Vegetation (Lower than 1m),1.43,NA,0,NA,47f8225d-dee7-4733-8a30-77e127a94aa1,41.7121731,-80.39135674,41.71215523,-80.3913457,Rachel Verdi,FLIR2763_2024-10,
FLIR5753_2025,FLIR5753,Tuttle Pond,7/14/25,4585,23:53,Night,whole_site,good,y,23.2,77.9,NA,5.7,NA,NA,NA,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63866188,-80.49528619,41.63863192,-80.49546427,Abi Trauffer,FLIR5753_2025-07,
FLIR5655_2025,FLIR5655,Tryon-Weber,7/10/25,4584,0:36,Night,whole_site,bad,NA,22.9,90.1,NA,4.62,NA,NA,NA,c781c8e9-5f9d-4b5f-adef-b3a56d4f7190,41.59244719,-80.35700428,41.59234037,-80.35670045,Eliza Lichtman,FLIR5655_2025-07,
FLIR5653_2025,FLIR5653,Vorisek Pond,7/7/25,4584,1:25,Night,whole_site,bad,n,20.7,89.6,NA,2.33,NA,NA,NA,6de1488e-4d7f-441f-81c1-5a3035e86455,41.71217964,-80.39135691,41.71271449,-80.39144073,Eliza Lichtman,FLIR5653_2025-07,
FLIR4933_2025,FLIR4933,Phelps Pond,6/9/25,4581,23:15,Night,whole_site,good,n,17.3,92.5,NA,6.64,NA,NA,NA,d858446f-cc96-45a1-a50c-c48a1ceae1bf,41.69093978,-80.51258455,41.69098887,-80.51257493,Abi Trauffer,FLIR4933_2025-06,
FLIR5053_2025,FLIR5053,Tryon-Weber,6/16/25,4582,22:25,Night,whole_site,good,n,21.9,90.1,NA,5.82,NA,NA,NA,6ddae84d-9c52-4cde-9892-fdeaafb8718f,41.59234927,-80.3569597,41.59195702,-80.3571089,Myah Madril,FLIR5053_2025-06,
FLIR5347_2025,FLIR5347,Wood Lab Pond,6/25/25,4583,23:33,Night,whole_site,good,y,25.2,85.2,NA,6.33,NA,NA,NA,057eb878-9054-4664-913e-23795100e93a,41.56828793,-80.45142773,41.5682724,-80.45174813,Abi Trauffer,FLIR5347_2025-06,
FLIR5557_2025,FLIR5557,RV Pond,7/1/25,4583,23:50,Night,whole_site,good,y,21.2,96.7,NA,3.3,NA,NA,NA,cd290156-a0cc-4305-bf0b-2c4484048777,41.69197686,-80.50111151,41.69196105,-80.50115263,Abi Trauffer,FLIR5557_2025-07,
FLIR5349_2025,FLIR5349,Phelps Pond,6/30/25,4583,22:43,Night,whole_site,good,n,22.8,100,NA,0,NA,NA,NA,fd8f7d8d-ea99-47c2-8637-ea10ffd8e0d6,41.69099128,-80.51257286,41.6910565,-80.5125921,Myah Madril,FLIR5349_2025-06,
FLIR5153_2025,FLIR5153,Tuttle Pond,6/23/25,4583,22:19,Night,whole_site,bad,y,20.3,80.9,NA,0,NA,NA,NA,7bc65d09-1b83-4425-92e3-494eb9aa3536,41.63874521,-80.49527007,41.6387684,-80.49530159,Myah Madril,FLIR5153_2025-06,
FLIR5155_2025,FLIR5155,Tuttle Pond,6/23/25,4583,22:19,Night,whole_site,good,y,20.3,80.9,NA,0,NA,NA,NA,7bc65d09-1b83-4425-92e3-494eb9aa3536,41.63879631,-80.49516946,41.6387684,-80.49530159,Myah Madril,FLIR5155_2025-06,
FLIR4947_2025,FLIR4947,Vorisek Pond,6/10/25,4581,22:07,Night,whole_site,bad,n,18.2,81.8,NA,0,NA,NA,NA,c0501761-2e30-4381-9081-2fcdd83ba7c0,41.71215154,-80.39135396,41.71210221,-80.39136486,Myah Madril,FLIR4947_2025-06,
FLIR4833_2025,FLIR4833,Wood Lab Pond,6/3/25,4581,23:09,Night,whole_site,good,y,19.5,67.2,NA,6.5,NA,NA,NA,808fb23b-9fbf-44ce-bf37-ac3de8c2b4d3,41.56821178,-80.45165229,41.56807224,-80.45159047,Abi Trauffer,FLIR4833_2025-06,
FLIR4731_2025,FLIR4731,Admin Pond,6/2/25,4581,23:12,Night,whole_site,good,y,15.9,90,NA,4.07,NA,NA,NA,ae5822db-ee2d-4d21-af20-f54227222d98,41.64204167,-80.42887745,41.64190322,-80.42838777,Abi Trauffer,FLIR4731_2025-06,
FLIR4533_2025,FLIR4533,RV Pond,5/28/25,4580,22:24,Night,whole_site,bad,y,15.6,96.1,NA,0,NA,NA,NA,4f3d2586-b61c-43ec-bc10-076d4e2cad7c,41.69180598,-80.50101637,41.69195162,-80.50119524,Myah Madril,FLIR4533_2025-05,
FLIR4425_2025,FLIR4425,Vorisek Pond,5/21/25,4579,23:10,Night,whole_site,good,NA,13.6,100,NA,0,NA,NA,NA,a228aad8-8325-424d-9c30-a7220ad13fc9,41.71219012,-80.39131742,41.7122087,-80.3914016,Myah Madril,FLIR4425_2025-05,
FLIR4223_2025,FLIR4223,Tryon-Weber,5/13/25,4579,23:12,Night,whole_site,good,y,17.2,82.8,NA,4.67,NA,NA,NA,b1529eb3-2890-485d-86e2-f2544e9caf8d,41.59240513,-80.35693459,41.59212811,-80.35679944,Myah Madril,FLIR4223_2025-05,
FLIR4127_2025,FLIR4127,Tuttle Pond,5/12/25,4578,0:08,Night,whole_site,good,y,19.9,76,NA,0,NA,NA,NA,46853634-d27a-4e86-afb4-32614cdd8b4a,41.6387157,-80.49528484,41.63873745,-80.49537982,Abi Trauffer,FLIR4127_2025-05,
FLIR4413_2025,FLIR4413,RV Pond,5/19/25,4579,0:12,Night,whole_site,good,y,12.4,88.2,NA,0,NA,NA,NA,aadb4a99-b749-4fbb-b432-2045042975d9,41.69186863,-80.50114282,41.69055576,-80.49970034,Rachel Verdi,FLIR4413_2025-05,
FLIR4031_2025,FLIR4031,Admin Pond,5/5/25,4578,23:00,Night,whole_site,bad,NA,15,93.5,NA,0,NA,NA,NA,1a1d3813-b41c-4180-adad-c7b1aca22ce3,41.64194479,-80.42887316,41.64187004,-80.42818013,Myah Madril,FLIR4031_2025-05,
FLIR3931_2025,FLIR3931,Phelps Pond,4/23/25,4577,23:16,Night,whole_site,good,y,15.2,81.5,NA,0,NA,NA,NA,39263cfe-d7ee-4461-9954-ecc77e61f81b,41.6910068,-80.512549,41.6909618,-80.5126269,Cob Staines,FLIR3931_2025-04,
FLIR3933_2025,FLIR3933,Phelps Pond,4/23/25,4577,23:17,Night,whole_site,good,y,15.2,81.5,NA,0,NA,NA,NA,39263cfe-d7ee-4461-9954-ecc77e61f81b,41.6910013,-80.5126068,41.6909618,-80.5126269,Cob Staines,FLIR3933_2025-04,
FLIR3827_2025,FLIR3827,Wood Lab Pond,4/22/25,4576,23:31,Night,whole_site,good,y,9.6,62,NA,5.53,NA,NA,NA,51d1bf17-e1dd-4d2c-bcc0-785440cbd584,41.5683403,-80.4514538,41.568383,-80.4516393,Cob Staines,FLIR3827_2025-04,
FLIR3829_2025,FLIR3829,Wood Lab Pond,4/22/25,4576,23:34,Night,whole_site,good,y,9.6,62,NA,0,NA,NA,NA,51d1bf17-e1dd-4d2c-bcc0-785440cbd584,41.5682149,-80.4515219,41.568383,-80.4516393,Cob Staines,FLIR3829_2025-04,
FLIR3831_2025,FLIR3831,Wood Lab Pond,4/22/25,4576,23:34,Night,whole_site,good,y,9.6,62,NA,0,NA,NA,NA,51d1bf17-e1dd-4d2c-bcc0-785440cbd584,41.5682178,-80.4515058,41.568383,-80.4516393,Cob Staines,FLIR3831_2025-04,
FLIR3717_2025,FLIR3717,Wood Lab Pond,4/15/25,4576,22:40,Night,whole_site,good,y,3.2,93.5,NA,0,NA,NA,NA,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56845253,-80.45178107,41.5686218,-80.45187478,Myah Madril,FLIR3717_2025-04,
FLIR3833_2025,FLIR3833,Wood Lab Pond,4/15/25,4576,23:04,Night,whole_site,good,n,3.2,93.5,NA,0,NA,NA,NA,c734e8ce-d053-4e74-be38-be4f6031adbf,41.56830746,-80.45153418,41.5686218,-80.45187478,Myah Madril,FLIR3833_2025-04,
FLIR3619_2025,FLIR3619,Admin Pond,4/14/25,4576,22:35,Night,whole_site,good,n,16,39.5,NA,6.86,NA,NA,NA,71599eea-0a4f-499d-882b-fc003c1c85ba,41.64203245,-80.42899546,41.6419837,-80.42889748,Rachel Verdi,FLIR3619_2025-04,
FLIR5761_2025,FLIR5761,Tuttle Pond,7/14/25,4585,23:54,Night,transect,good,n,23.2,77.9,NA,1.42,0,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63868969,-80.49524297,41.63863192,-80.49546427,Abi Trauffer,FLIR5761_2025-07,
FLIR5763_2025,FLIR5763,Tuttle Pond,7/14/25,4585,23:54,Night,transect,good,n,23.2,77.9,NA,1.46,0,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.6386836,-80.49525016,41.63863192,-80.49546427,Abi Trauffer,FLIR5763_2025-07,
FLIR5765_2025,FLIR5765,Tuttle Pond,7/14/25,4585,23:55,Night,transect,good,n,23.2,77.9,NA,1.43,0,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63868536,-80.49525755,41.63863192,-80.49546427,Abi Trauffer,FLIR5765_2025-07,
FLIR5767_2025,FLIR5767,Tuttle Pond,7/14/25,4585,23:55,Night,transect,good,y,23.2,77.9,NA,1.6,0,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63869658,-80.4952613,41.63863192,-80.49546427,Abi Trauffer,FLIR5767_2025-07,
FLIR5769_2025,FLIR5769,Tuttle Pond,7/14/25,4585,23:55,Night,transect,good,n,23.2,77.9,NA,1.55,1,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63867655,-80.49526647,41.63863192,-80.49546427,Abi Trauffer,FLIR5769_2025-07,
FLIR5771_2025,FLIR5771,Tuttle Pond,7/14/25,4585,23:55,Night,transect,good,y,23.2,77.9,NA,1.52,1,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63869883,-80.49527207,41.63863192,-80.49546427,Abi Trauffer,FLIR5771_2025-07,
FLIR5773_2025,FLIR5773,Tuttle Pond,7/14/25,4585,23:55,Night,transect,good,n,23.2,77.9,NA,1.52,1,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63870368,-80.49524971,41.63863192,-80.49546427,Abi Trauffer,FLIR5773_2025-07,
FLIR5775_2025,FLIR5775,Tuttle Pond,7/14/25,4585,23:56,Night,transect,good,n,23.2,77.9,NA,1.53,1,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.638708,-80.49525285,41.63863192,-80.49546427,Abi Trauffer,FLIR5775_2025-07,
FLIR5777_2025,FLIR5777,Tuttle Pond,7/14/25,4585,23:56,Night,transect,good,n,23.2,77.9,NA,1.5,2,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63871394,-80.49525545,41.63863192,-80.49546427,Abi Trauffer,FLIR5777_2025-07,
FLIR5779_2025,FLIR5779,Tuttle Pond,7/14/25,4585,23:56,Night,transect,good,n,23.2,77.9,NA,1.5,2,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63869879,-80.49526963,41.63863192,-80.49546427,Abi Trauffer,FLIR5779_2025-07,
FLIR5781_2025,FLIR5781,Tuttle Pond,7/14/25,4585,23:56,Night,transect,good,n,23.2,77.9,NA,1.6,2,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63868792,-80.49525222,41.63863192,-80.49546427,Abi Trauffer,FLIR5781_2025-07,
FLIR5783_2025,FLIR5783,Tuttle Pond,7/14/25,4585,23:57,Night,transect,good,n,23.2,77.9,NA,1.65,2,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63869247,-80.49523114,41.63863192,-80.49546427,Abi Trauffer,FLIR5783_2025-07,
FLIR5785_2025,FLIR5785,Tuttle Pond,7/14/25,4585,23:57,Night,transect,good,n,23.2,77.9,NA,1.49,3,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63870209,-80.49524078,41.63863192,-80.49546427,Abi Trauffer,FLIR5785_2025-07,
FLIR5787_2025,FLIR5787,Tuttle Pond,7/14/25,4585,23:57,Night,transect,good,n,23.2,77.9,NA,1.51,3,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63869468,-80.49526323,41.63863192,-80.49546427,Abi Trauffer,FLIR5787_2025-07,
FLIR5789_2025,FLIR5789,Tuttle Pond,7/14/25,4585,23:57,Night,transect,good,n,23.2,77.9,NA,1.5,3,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63868655,-80.49525424,41.63863192,-80.49546427,Abi Trauffer,FLIR5789_2025-07,
FLIR5791_2025,FLIR5791,Tuttle Pond,7/14/25,4585,23:57,Night,transect,good,n,23.2,77.9,NA,1.49,3,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63868609,-80.49526883,41.63863192,-80.49546427,Abi Trauffer,FLIR5791_2025-07,
FLIR5793_2025,FLIR5793,Tuttle Pond,7/14/25,4585,23:58,Night,transect,good,n,23.2,77.9,NA,1.5,4,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63869056,-80.49526095,41.63863192,-80.49546427,Abi Trauffer,FLIR5793_2025-07,
FLIR5795_2025,FLIR5795,Tuttle Pond,7/14/25,4585,23:58,Night,transect,good,n,23.2,77.9,NA,1.54,4,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63870196,-80.49530307,41.63863192,-80.49546427,Abi Trauffer,FLIR5795_2025-07,
FLIR5797_2025,FLIR5797,Tuttle Pond,7/14/25,4585,23:58,Night,transect,good,n,23.2,77.9,NA,1.47,4,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63871203,-80.49530033,41.63863192,-80.49546427,Abi Trauffer,FLIR5797_2025-07,
FLIR5799_2025,FLIR5799,Tuttle Pond,7/14/25,4585,23:58,Night,transect,good,n,23.2,77.9,NA,1.51,4,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63871324,-80.49530443,41.63863192,-80.49546427,Abi Trauffer,FLIR5799_2025-07,
FLIR5801_2025,FLIR5801,Tuttle Pond,7/14/25,4585,23:59,Night,transect,good,n,23.2,77.9,NA,1.43,5,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63871503,-80.4953049,41.63863192,-80.49546427,Abi Trauffer,FLIR5801_2025-07,
FLIR5803_2025,FLIR5803,Tuttle Pond,7/14/25,4585,23:59,Night,transect,good,n,23.2,77.9,NA,1.42,5,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63872688,-80.49531657,41.63863192,-80.49546427,Abi Trauffer,FLIR5803_2025-07,
FLIR5805_2025,FLIR5805,Tuttle Pond,7/14/25,4585,23:59,Night,transect,good,n,23.2,77.9,NA,1.42,5,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63872983,-80.49531604,41.63863192,-80.49546427,Abi Trauffer,FLIR5805_2025-07,
FLIR5807_2025,FLIR5807,Tuttle Pond,7/14/25,4585,23:59,Night,transect,good,n,23.2,77.9,NA,1.48,5,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63873035,-80.49531508,41.63863192,-80.49546427,Abi Trauffer,FLIR5807_2025-07,
FLIR5809_2025,FLIR5809,Tuttle Pond,7/14/25,4585,0:00,Night,transect,good,n,23.2,77.9,NA,1.43,6,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63873652,-80.49532105,41.63863192,-80.49546427,Abi Trauffer,FLIR5809_2025-07,
FLIR5811_2025,FLIR5811,Tuttle Pond,7/14/25,4585,0:00,Night,transect,good,n,23.2,77.9,NA,1.47,6,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63875099,-80.49532892,41.63863192,-80.49546427,Abi Trauffer,FLIR5811_2025-07,
FLIR5813_2025,FLIR5813,Tuttle Pond,7/14/25,4585,0:00,Night,transect,good,n,23.2,77.9,NA,1.65,6,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63875716,-80.49532158,41.63863192,-80.49546427,Abi Trauffer,FLIR5813_2025-07,
FLIR5815_2025,FLIR5815,Tuttle Pond,7/14/25,4585,0:00,Night,transect,good,n,23.2,77.9,NA,1.44,6,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63876191,-80.49532345,41.63863192,-80.49546427,Abi Trauffer,FLIR5815_2025-07,
FLIR5817_2025,FLIR5817,Tuttle Pond,7/14/25,4585,0:00,Night,transect,good,n,23.2,77.9,NA,1.48,7,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63876423,-80.49532218,41.63863192,-80.49546427,Abi Trauffer,FLIR5817_2025-07,
FLIR5819_2025,FLIR5819,Tuttle Pond,7/14/25,4585,0:01,Night,transect,good,n,23.2,77.9,NA,1.53,7,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63878538,-80.49531482,41.63863192,-80.49546427,Abi Trauffer,FLIR5819_2025-07,
FLIR5821_2025,FLIR5821,Tuttle Pond,7/14/25,4585,0:01,Night,transect,good,n,23.2,77.9,NA,1.44,7,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63878492,-80.4953169,41.63863192,-80.49546427,Abi Trauffer,FLIR5821_2025-07,
FLIR5823_2025,FLIR5823,Tuttle Pond,7/14/25,4585,0:01,Night,transect,good,n,23.2,77.9,NA,1.57,7,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63878219,-80.49531144,41.63863192,-80.49546427,Abi Trauffer,FLIR5823_2025-07,
FLIR5825_2025,FLIR5825,Tuttle Pond,7/14/25,4585,0:01,Night,transect,good,n,23.2,77.9,NA,1.56,8,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63878788,-80.49530685,41.63863192,-80.49546427,Abi Trauffer,FLIR5825_2025-07,
FLIR5827_2025,FLIR5827,Tuttle Pond,7/14/25,4585,0:02,Night,transect,good,n,23.2,77.9,NA,1.5,8,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63880597,-80.49531042,41.63863192,-80.49546427,Abi Trauffer,FLIR5827_2025-07,
FLIR5829_2025,FLIR5829,Tuttle Pond,7/14/25,4585,0:02,Night,transect,good,n,23.2,77.9,NA,1.48,8,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63879979,-80.49531536,41.63863192,-80.49546427,Abi Trauffer,FLIR5829_2025-07,
FLIR5831_2025,FLIR5831,Tuttle Pond,7/14/25,4585,0:02,Night,transect,good,n,23.2,77.9,NA,1.6,8,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63879998,-80.49531593,41.63863192,-80.49546427,Abi Trauffer,FLIR5831_2025-07,
FLIR5833_2025,FLIR5833,Tuttle Pond,7/14/25,4585,0:02,Night,transect,good,n,23.2,77.9,NA,1.6,9,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63879802,-80.49531417,41.63863192,-80.49546427,Abi Trauffer,FLIR5833_2025-07,
FLIR5835_2025,FLIR5835,Tuttle Pond,7/14/25,4585,0:03,Night,transect,good,n,23.2,77.9,NA,1.35,9,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63882098,-80.49531373,41.63863192,-80.49546427,Abi Trauffer,FLIR5835_2025-07,
FLIR3837_2025,FLIR3837,Tuttle Pond,7/14/25,4585,0:03,Night,transect,good,n,23.2,77.9,NA,1.2,9,NA,East,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63882811,-80.49530921,41.63863192,-80.49546427,Abi Trauffer,FLIR3837_2025-07,
FLIR5839_2025,FLIR5839,Tuttle Pond,7/14/25,4585,0:04,Night,transect,good,n,23.2,77.9,NA,1.5,9,NA,West,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63881838,-80.49529526,41.63863192,-80.49546427,Abi Trauffer,FLIR5839_2025-07,
FLIR5841_2025,FLIR5841,Tuttle Pond,7/14/25,4585,0:04,Night,transect,good,n,23.2,77.9,NA,1.38,10,NA,North,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.63882684,-80.49529112,41.63863192,-80.49546427,Abi Trauffer,FLIR5841_2025-07,
FLIR5843_2025,FLIR5843,Tuttle Pond,7/14/25,4585,0:04,Night,transect,good,n,23.2,77.9,NA,1.47,10,NA,South,55c88d0f-7ed3-4d4f-882a-d2da9bfec0e3,41.6388319,-80.49528896,41.63863192,-80.49546427,Abi Trauffer,FLIR5843_2025-07,
